slug,name,team,location,opponent,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_score
ilgauzy01,Zydrunas Ilgauskas,CLEVELAND CAVALIERS,AWAY,LOS ANGELES LAKERS,LOSS,2104,11,15,0,0,7,9,1,4,3,1,1,2,5,23.8
wallara01,Rasheed Wallace,DETROIT PISTONS,AWAY,SAN ANTONIO SPURS,WIN,2598,12,20,3,5,0,0,1,9,4,0,1,2,2,21.9
odomla01,Lamar Odom,LOS ANGELES LAKERS,HOME,CLEVELAND CAVALIERS,WIN,2508,9,13,0,3,2,3,3,7,9,0,1,2,4,21.7
mariosh01,Shawn Marion,PHOENIX SUNS,HOME,GOLDEN STATE WARRIORS,WIN,2508,9,17,3,4,0,0,2,10,2,1,4,0,2,21.5
nashst01,Steve Nash,PHOENIX SUNS,HOME,GOLDEN STATE WARRIORS,WIN,2351,7,12,4,6,2,2,0,7,16,0,0,7,1,20.3
goodedr01,Drew Gooden,CLEVELAND CAVALIERS,AWAY,LOS ANGELES LAKERS,LOSS,1940,7,11,0,0,1,1,4,7,2,1,3,0,2,18.7
diawbo01,Boris Diaw,PHOENIX SUNS,HOME,GOLDEN STATE WARRIORS,WIN,1702,10,14,0,0,0,1,0,4,6,0,1,2,3,16.7
jamesle01,LeBron James,CLEVELAND CAVALIERS,AWAY,LOS ANGELES LAKERS,LOSS,2406,11,22,2,3,4,9,0,2,9,0,0,5,2,16.1
thomaku01,Kurt Thomas,PHOENIX SUNS,HOME,GOLDEN STATE WARRIORS,WIN,2024,6,9,0,0,3,4,1,15,3,0,0,0,5,16.0
dunlemi02,Mike Dunleavy,GOLDEN STATE WARRIORS,AWAY,PHOENIX SUNS,LOSS,2283,7,14,1,4,0,0,2,7,5,0,2,1,1,15.0
princta01,Tayshaun Prince,DETROIT PISTONS,AWAY,SAN ANTONIO SPURS,WIN,2377,5,11,0,1,3,4,4,8,2,2,0,0,2,14.7
bryanko01,Kobe Bryant,LOS ANGELES LAKERS,HOME,CLEVELAND CAVALIERS,WIN,2230,9,21,1,5,8,8,0,2,2,2,0,5,4,13.3
dioguik01,Ike Diogu,GOLDEN STATE WARRIORS,AWAY,PHOENIX SUNS,LOSS,1542,5,9,0,0,3,3,4,4,1,0,0,0,1,13.0
hamilri01,Richard Hamilton,DETROIT PISTONS,AWAY,SAN ANTONIO SPURS,WIN,2533,10,23,1,2,1,1,0,6,1,0,0,0,1,12.0
duncati01,Tim Duncan,SAN ANTONIO SPURS,HOME,DETROIT PISTONS,LOSS,2312,7,17,0,0,3,10,1,12,1,0,1,0,1,10.4
houseed01,Eddie House,PHOENIX SUNS,HOME,GOLDEN STATE WARRIORS,WIN,1339,5,11,3,5,2,2,0,1,2,0,1,1,1,10.3
ginobma01,Manu Ginóbili,SAN ANTONIO SPURS,HOME,DETROIT PISTONS,LOSS,1729,4,13,1,5,7,9,0,3,2,2,1,1,4,10.1
mihmch01,Chris Mihm,LOS ANGELES LAKERS,HOME,CLEVELAND CAVALIERS,WIN,1813,6,11,0,0,3,3,1,5,0,0,2,2,3,10.1
richaja01,Jason Richardson,GOLDEN STATE WARRIORS,AWAY,PHOENIX SUNS,LOSS,2332,5,14,1,5,1,3,1,6,4,1,2,1,0,10.1
fishede01,Derek Fisher,GOLDEN STATE WARRIORS,AWAY,PHOENIX SUNS,LOSS,1906,5,12,3,5,2,4,0,5,1,1,0,0,3,9.8
bellra01,Raja Bell,PHOENIX SUNS,HOME,GOLDEN STATE WARRIORS,WIN,2245,6,13,3,6,2,4,1,3,2,0,0,2,2,9.7
snower01,Eric Snow,CLEVELAND CAVALIERS,AWAY,LOS ANGELES LAKERS,LOSS,2080,4,5,0,0,1,2,0,1,4,2,0,1,3,9.6
davisba01,Baron Davis,GOLDEN STATE WARRIORS,AWAY,PHOENIX SUNS,LOSS,2307,8,23,3,11,3,6,0,1,7,1,0,3,4,9.5
jackslu02,Luke Jackson,CLEVELAND CAVALIERS,AWAY,LOS ANGELES LAKERS,LOSS,945,4,5,3,3,0,0,0,0,2,0,0,1,0,9.5
brownkw01,Kwame Brown,LOS ANGELES LAKERS,HOME,CLEVELAND CAVALIERS,WIN,2065,3,7,0,0,2,2,5,4,0,0,2,0,3,9.2
cabarza01,Žarko Čabarkapa,GOLDEN STATE WARRIORS,AWAY,PHOENIX SUNS,LOSS,1326,4,10,0,1,2,2,4,7,1,1,0,1,4,8.6
georgde01,Devean George,LOS ANGELES LAKERS,HOME,CLEVELAND CAVALIERS,WIN,1186,4,4,1,1,0,0,0,0,1,1,0,1,0,8.5
murphtr01,Troy Murphy,GOLDEN STATE WARRIORS,AWAY,PHOENIX SUNS,LOSS,1692,3,13,0,3,2,2,2,9,3,2,0,0,1,7.9
parketo01,Tony Parker,SAN ANTONIO SPURS,HOME,DETROIT PISTONS,LOSS,2126,7,14,1,1,2,5,0,1,0,0,0,1,2,7.3
parkesm01,Smush Parker,LOS ANGELES LAKERS,HOME,CLEVELAND CAVALIERS,WIN,2189,6,13,0,4,0,0,0,0,1,2,0,0,3,6.8
wallabe01,Ben Wallace,DETROIT PISTONS,AWAY,SAN ANTONIO SPURS,WIN,2232,1,3,0,0,0,2,3,9,2,2,3,3,2,6.0
billuch01,Chauncey Billups,DETROIT PISTONS,AWAY,SAN ANTONIO SPURS,WIN,2466,4,14,1,5,0,0,2,5,14,0,0,6,4,5.9
vujacsa01,Sasha Vujačić,LOS ANGELES LAKERS,HOME,CLEVELAND CAVALIERS,WIN,1064,2,5,1,3,0,0,0,1,4,0,0,0,1,5.0
waltolu01,Luke Walton,LOS ANGELES LAKERS,HOME,CLEVELAND CAVALIERS,WIN,1180,0,3,0,0,3,4,0,2,5,0,0,0,1,4.2
bowenbr01,Bruce Bowen,SAN ANTONIO SPURS,HOME,DETROIT PISTONS,LOSS,1737,2,4,0,0,0,0,0,4,0,1,0,0,2,3.4
mcdyean01,Antonio McDyess,DETROIT PISTONS,AWAY,SAN ANTONIO SPURS,WIN,930,3,8,0,0,0,0,3,2,1,0,0,0,4,3.4
vanexni01,Nick Van Exel,SAN ANTONIO SPURS,HOME,DETROIT PISTONS,LOSS,1318,3,7,0,2,0,0,0,1,2,0,0,0,2,3.2
evansma01,Maurice Evans,DETROIT PISTONS,AWAY,SAN ANTONIO SPURS,WIN,851,1,2,0,0,0,0,3,1,0,0,0,0,1,3.0
nestera01,Rasho Nesterović,SAN ANTONIO SPURS,HOME,DETROIT PISTONS,LOSS,1436,2,4,0,0,0,0,2,1,0,0,1,1,1,3.0
horryro01,Robert Horry,SAN ANTONIO SPURS,HOME,DETROIT PISTONS,LOSS,1380,1,4,0,3,0,0,0,5,0,1,2,0,2,2.7
ellismo01,Monta Ellis,GOLDEN STATE WARRIORS,AWAY,PHOENIX SUNS,LOSS,698,2,6,0,1,0,0,2,0,0,1,0,1,0,2.0
barrybr01,Brent Barry,SAN ANTONIO SPURS,HOME,DETROIT PISTONS,LOSS,466,1,2,0,0,0,0,1,0,0,0,0,0,0,1.7
marshdo01,Donyell Marshall,CLEVELAND CAVALIERS,AWAY,LOS ANGELES LAKERS,LOSS,1729,2,9,1,3,1,2,1,4,2,0,0,1,2,1.6
cookbr01,Brian Cook,LOS ANGELES LAKERS,HOME,CLEVELAND CAVALIERS,WIN,166,0,0,0,0,0,0,1,0,0,0,0,0,0,0.7
burkepa01,Pat Burke,PHOENIX SUNS,HOME,GOLDEN STATE WARRIORS,WIN,252,1,2,0,0,0,0,0,0,0,0,0,0,1,0.6
delfica01,Carlos Delfino,DETROIT PISTONS,AWAY,SAN ANTONIO SPURS,WIN,413,1,3,0,0,0,0,0,0,1,0,0,0,1,0.6
jonesda01,Damon Jones,CLEVELAND CAVALIERS,AWAY,LOS ANGELES LAKERS,LOSS,1036,0,1,0,1,0,0,0,1,1,0,0,0,0,0.3
obertfa01,Fabricio Oberto,SAN ANTONIO SPURS,HOME,DETROIT PISTONS,LOSS,293,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
varejan01,Anderson Varejão,CLEVELAND CAVALIERS,AWAY,LOS ANGELES LAKERS,LOSS,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
newblir01,Ira Newble,CLEVELAND CAVALIERS,AWAY,LOS ANGELES LAKERS,LOSS,915,0,1,0,0,0,0,1,1,1,0,0,0,3,-0.2
wilksmi01,Mike Wilks,CLEVELAND CAVALIERS,AWAY,LOS ANGELES LAKERS,LOSS,822,0,1,0,0,0,0,0,1,0,0,0,0,0,-0.4
