slug,name,team,location,opponent,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_score
cartevi01,Vince Carter,NEW JERSEY NETS,AWAY,LOS ANGELES CLIPPERS,LOSS,2580,13,26,5,9,10,10,2,5,6,2,0,3,3,32.9
johnsjo02,Joe Johnson,ATLANTA HAWKS,HOME,PORTLAND TRAIL BLAZERS,WIN,2571,15,27,0,4,5,7,0,7,6,2,0,0,1,29.2
bargnan01,Andrea Bargnani,TORONTO RAPTORS,HOME,INDIANA PACERS,WIN,2084,9,11,3,3,6,8,2,7,4,2,1,3,2,27.3
richaja01,Jason Richardson,PHOENIX SUNS,AWAY,GOLDEN STATE WARRIORS,WIN,1884,11,15,4,5,5,5,0,3,1,0,0,1,1,25.1
arizatr01,Trevor Ariza,LOS ANGELES LAKERS,HOME,DALLAS MAVERICKS,WIN,1836,9,13,3,5,5,5,1,2,2,3,0,0,3,25.0
jamisan01,Antawn Jamison,WASHINGTON WIZARDS,HOME,SACRAMENTO KINGS,WIN,2482,8,21,2,4,12,13,3,6,3,2,1,1,2,25.0
perkike01,Kendrick Perkins,BOSTON CELTICS,AWAY,MILWAUKEE BUCKS,LOSS,2370,9,16,0,0,8,10,9,3,2,1,2,2,5,24.6
roybr01,Brandon Roy,PORTLAND TRAIL BLAZERS,AWAY,ATLANTA HAWKS,LOSS,2366,11,19,1,2,6,6,1,3,5,0,0,1,0,24.2
gasolpa01,Pau Gasol,LOS ANGELES LAKERS,HOME,DALLAS MAVERICKS,WIN,2469,12,13,0,0,1,3,4,4,2,1,3,3,4,23.8
bryanko01,Kobe Bryant,LOS ANGELES LAKERS,HOME,DALLAS MAVERICKS,WIN,2431,11,20,3,6,3,3,0,8,5,1,1,1,4,23.4
terryja01,Jason Terry,DALLAS MAVERICKS,AWAY,LOS ANGELES LAKERS,LOSS,2319,10,19,7,16,2,2,0,2,3,4,1,3,2,23.3
barnema02,Matt Barnes,PHOENIX SUNS,AWAY,GOLDEN STATE WARRIORS,WIN,1884,8,14,0,2,4,4,2,4,11,1,1,1,3,23.2
jamesle01,LeBron James,CLEVELAND CAVALIERS,HOME,NEW YORK KNICKS,WIN,2392,9,17,0,3,1,3,1,7,10,4,3,3,1,22.4
